starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	31
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	31
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	31
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	31
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	31	32	31
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	31
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	31
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:06 2019	1571455806	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:07 2019	1571455807	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:03 2019	1571455803	0	32	32	32
Sat Oct 19 03:30:04 2019	1571455804	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
Sat Oct 19 03:30:05 2019	1571455805	0	32	32	32
